"","country","brand","channel","channel_rate"
"639","country_4","brand_457","C",99.7874285506941
"640","country_4","brand_458","B",0.989140275600839
"641","country_4","brand_458","C",99.0108597243992
"642","country_4","brand_461","B",0.0844980473711725
"643","country_4","brand_461","C",99.9155019526288
"644","country_4","brand_466","B",16.8017215277242
"645","country_4","brand_466","C",83.1982784722758
"646","country_4","brand_467","B",7.13747532751183
"647","country_4","brand_467","C",92.8625246724882
"648","country_4","brand_477","B",8.02251740107041
"649","country_4","brand_477","C",91.9774825989296
"650","country_4","brand_481","B",34.2663748693616
"651","country_4","brand_481","C",65.7336251306383
"652","country_4","brand_484","B",89.5392347687975
"653","country_4","brand_484","C",10.4607652312025
"654","country_5","brand_280","D",100
"655","country_5","brand_477","D",100
"656","country_6","brand_187","D",100
"657","country_7","brand_1","B",30.3860376218004
"658","country_7","brand_1","C",48.9767316243243
"659","country_7","brand_1","D",20.6372307538753
"660","country_7","brand_4","B",0.287199613563163
"661","country_7","brand_4","D",99.7128003864368
"662","country_7","brand_5","B",0.0344993572185897
"663","country_7","brand_5","D",99.9655006427814
"664","country_7","brand_6","B",0.117242070324512
"665","country_7","brand_6","D",99.8827579296755
"666","country_7","brand_7","B",0.426181453361502
"667","country_7","brand_7","C",0.0000332534262737039
"668","country_7","brand_7","D",99.5737852932122
"669","country_7","brand_9","B",5.24771466456893
"670","country_7","brand_9","D",94.7522853354311
"671","country_7","brand_12","B",6.66293017095315
"672","country_7","brand_12","C",49.9940805663515
"673","country_7","brand_12","D",43.3429892626953
"674","country_7","brand_13","B",0.137612457834948
"675","country_7","brand_13","D",99.8623875421651
"676","country_7","brand_16","B",0.0411532418533543
"677","country_7","brand_16","D",99.9588467581466
"678","country_7","brand_18","B",10.0222651988382
"679","country_7","brand_18","C",33.6962218647864
"680","country_7","brand_18","D",56.2815129363754
"681","country_7","brand_19","B",1.18551336128294
"682","country_7","brand_19","C",0.11901029448847
"683","country_7","brand_19","D",98.6954763442286
"684","country_7","brand_24","B",0.130988836237582
"685","country_7","brand_24","D",99.8690111637624
"686","country_7","brand_26","B",100
"687","country_7","brand_27","B",2.21052445092122
"688","country_7","brand_27","D",97.7894755490788
"689","country_7","brand_33","B",99.984589019985
"690","country_7","brand_33","D",0.0154109800150411
"691","country_7","brand_36","B",91.3032755566362
"692","country_7","brand_36","D",8.69672444336378
"693","country_7","brand_37","B",100
"694","country_7","brand_40","B",0.0299261501854444
"695","country_7","brand_40","D",99.9700738498146
"696","country_7","brand_42","B",0.00783775906978882
"697","country_7","brand_42","D",99.9921622409302
"698","country_7","brand_43","B",2.23996175794505
"699","country_7","brand_43","C",0.0697496864238849
"700","country_7","brand_43","D",97.6902885556311
"701","country_7","brand_44","B",16.9458875173564
"702","country_7","brand_44","C",45.5171441725172
"703","country_7","brand_44","D",37.5369683101264
"704","country_7","brand_46","B",22.3261690286875
"705","country_7","brand_46","C",45.2576742172422
"706","country_7","brand_46","D",32.4161567540703
"707","country_7","brand_47","B",8.19658352387114
"708","country_7","brand_47","C",5.38860156788353
"709","country_7","brand_47","D",86.4148149082453
"710","country_7","brand_49","B",11.6932794392603
"711","country_7","brand_49","C",12.1797380493221
"712","country_7","brand_49","D",76.1269825114176
"713","country_7","brand_52","B",7.88586110086372
"714","country_7","brand_52","D",92.1141388991363
"715","country_7","brand_53","B",0.862857636387046
"716","country_7","brand_53","C",0.000127225195939524
"717","country_7","brand_53","D",99.137015138417
"718","country_7","brand_54","B",0.355994195082052
"719","country_7","brand_54","D",99.644005804918
"720","country_7","brand_61","B",5.45950790820442
"721","country_7","brand_61","C",2.76770829545998
"722","country_7","brand_61","D",91.7727837963356
"723","country_7","brand_63","B",1.48422614879824
"724","country_7","brand_63","C",0.170431766496216
"725","country_7","brand_63","D",98.3453420847055
"726","country_7","brand_68","B",98.9601883190958
"727","country_7","brand_68","C",1.00804553993969
"728","country_7","brand_68","D",0.0317661409644859
"729","country_7","brand_69","B",0.0723276079743354
"730","country_7","brand_69","D",99.9276723920257
"731","country_7","brand_73","B",0.432514361443449
"732","country_7","brand_73","C",0.00376297496047143
"733","country_7","brand_73","D",99.5637226635961
"734","country_7","brand_74","B",100
"735","country_7","brand_78","B",0.083119523441989
"736","country_7","brand_78","D",99.916880476558
"737","country_7","brand_84","B",0.0776789201039872
"738","country_7","brand_84","D",99.922321079896
"739","country_7","brand_87","B",11.1412979921928
"740","country_7","brand_87","C",63.2435278254731
"741","country_7","brand_87","D",25.6151741823341
"742","country_7","brand_89","B",95.9468526664997
"743","country_7","brand_89","C",3.87493936519808
"744","country_7","brand_89","D",0.178207968302174
"745","country_7","brand_93","B",100
"746","country_7","brand_94","B",2.05015103730974
"747","country_7","brand_94","C",2.31838897634887
"748","country_7","brand_94","D",95.6314599863414
"749","country_7","brand_95","B",0.0942787811413834
"750","country_7","brand_95","D",99.9057212188586
"751","country_7","brand_96","B",0.0261022219789136
"752","country_7","brand_96","D",99.9738977780211
"753","country_7","brand_97","B",1.33448436095245
"754","country_7","brand_97","C",0.000105982436987976
"755","country_7","brand_97","D",98.6654096566106
"756","country_7","brand_102","B",0.719476188554465
"757","country_7","brand_102","C",0.129419861415422
"758","country_7","brand_102","D",99.1511039500301
"759","country_7","brand_104","B",0.379348461954158
"760","country_7","brand_104","C",0.0000107100775895587
"761","country_7","brand_104","D",99.6206408279683
"762","country_7","brand_111","B",0.146843764375469
"763","country_7","brand_111","D",99.8531562356245
"764","country_7","brand_112","B",99.4328345561095
"765","country_7","brand_112","C",0.312881437155089
"766","country_7","brand_112","D",0.254284006735371
"767","country_7","brand_113","B",98.6483300608267
"768","country_7","brand_113","C",1.29029918064633
"769","country_7","brand_113","D",0.0613707585269625
"770","country_7","brand_114","B",0.0577304503300328
"771","country_7","brand_114","C",0.000079874125224999
"772","country_7","brand_114","D",99.9421896755447
"773","country_7","brand_115","B",1.98217383164307
"774","country_7","brand_115","C",0.0122249284243264
"775","country_7","brand_115","D",98.0056012399326
"776","country_7","brand_116","B",2.02856122309358
"777","country_7","brand_116","D",97.9714387769064
"778","country_7","brand_121","B",1.64126571776075
"779","country_7","brand_121","C",0.0000667885589671894
"780","country_7","brand_121","D",98.3586674936803
"781","country_7","brand_125","B",0.812623453139254
"782","country_7","brand_125","D",99.1873765468607
"783","country_7","brand_133","B",3.20187358543975
"784","country_7","brand_133","C",0.243065480582205
"785","country_7","brand_133","D",96.5550609339781
"786","country_7","brand_134","B",15.2055256951289
"787","country_7","brand_134","C",43.7889986820312
"788","country_7","brand_134","D",41.0054756228399
"789","country_7","brand_140","B",13.1149729513473
"790","country_7","brand_140","C",58.0345132272798
"791","country_7","brand_140","D",28.8505138213729
"792","country_7","brand_141","B",5.88447967831929
"793","country_7","brand_141","D",94.1155203216807
"794","country_7","brand_145","B",100
"795","country_7","brand_149","B",99.9934721220596
"796","country_7","brand_149","D",0.00652787794042934
"797","country_7","brand_150","B",0.73363625250659
"798","country_7","brand_150","C",0.00000955021489347827
"799","country_7","brand_150","D",99.2663541972785
"800","country_7","brand_154","B",100
"801","country_7","brand_162","B",19.8925840618896
"802","country_7","brand_162","C",50.9274193270887
"803","country_7","brand_162","D",29.1799966110217
"804","country_7","brand_165","B",1.45246701468024
"805","country_7","brand_165","C",5.38637607888162
"806","country_7","brand_165","D",93.1611569064382
"807","country_7","brand_167","B",6.43145926804036
"808","country_7","brand_167","C",6.37242111616066
"809","country_7","brand_167","D",87.196119615799
"810","country_7","brand_171","B",6.87231364576058
"811","country_7","brand_171","D",93.1276863542394
"812","country_7","brand_174","B",0.0217096183492874
"813","country_7","brand_174","C",0.0000221109317607449
"814","country_7","brand_174","D",99.978268270719
"815","country_7","brand_175","B",0.0284573600014102
"816","country_7","brand_175","D",99.9715426399986
"817","country_7","brand_176","B",0.176313242972656
"818","country_7","brand_176","D",99.8236867570273
"819","country_7","brand_177","B",0.170678696338515
"820","country_7","brand_177","D",99.8293213036615
"821","country_7","brand_182","B",0.120943455396972
"822","country_7","brand_182","D",99.879056544603
"823","country_7","brand_185","B",100
"824","country_7","brand_186","B",0.0184417648763615
"825","country_7","brand_186","D",99.9815582351236
"826","country_7","brand_187","B",84.9197919969511
"827","country_7","brand_187","C",15.070034536311
"828","country_7","brand_187","D",0.0101734667379157
"829","country_7","brand_192","B",0.0166599447970478
"830","country_7","brand_192","D",99.9833400552029
"831","country_7","brand_194","B",99.815282068212
"832","country_7","brand_194","C",0.0432318563759128
"833","country_7","brand_194","D",0.141486075412078
"834","country_7","brand_195","B",0.266955451864787
"835","country_7","brand_195","C",0.323082770443146
"836","country_7","brand_195","D",99.4099617776921
"837","country_7","brand_196","B",1.38334345284369
"838","country_7","brand_196","C",0.0000085637173895821
"839","country_7","brand_196","D",98.6166479834389
"840","country_7","brand_197","B",1.13376034023545
"841","country_7","brand_197","C",0.349611718257811
"842","country_7","brand_197","D",98.5166279415067
"843","country_7","brand_206","B",0.136557501991364
"844","country_7","brand_206","D",99.8634424980086
"845","country_7","brand_214","B",0.097101917269653
"846","country_7","brand_214","C",0.0000254605604251485
"847","country_7","brand_214","D",99.9028726221699
"848","country_7","brand_222","B",53.7540990254978
"849","country_7","brand_222","C",1.99853547781323
"850","country_7","brand_222","D",44.247365496689
"851","country_7","brand_223","B",0.571788533623162
"852","country_7","brand_223","D",99.4282114663768
"853","country_7","brand_224","B",0.0966429905037856
"854","country_7","brand_224","D",99.9033570094962
"855","country_7","brand_225","B",0.00195392681199495
"856","country_7","brand_225","D",99.998046073188
"857","country_7","brand_228","B",11.4932662902408
"858","country_7","brand_228","C",72.3504009349041
"859","country_7","brand_228","D",16.1563327748552
"860","country_7","brand_230","B",0.238963035770807
"861","country_7","brand_230","D",99.7610369642292
"862","country_7","brand_232","B",0.248960535757901
"863","country_7","brand_232","D",99.7510394642421
"864","country_7","brand_239","B",1.10571802381233
"865","country_7","brand_239","D",98.8942819761877
"866","country_7","brand_240","B",0.0833924521707344
"867","country_7","brand_240","D",99.9166075478293
"868","country_7","brand_249","B",100
"869","country_7","brand_252","B",0.0927734307043522
"870","country_7","brand_252","C",0.000144527745954909
"871","country_7","brand_252","D",99.9070820415497
"872","country_7","brand_256","B",14.3910865850078
"873","country_7","brand_256","C",29.0095656139328
"874","country_7","brand_256","D",56.5993478010594
"875","country_7","brand_258","B",100
"876","country_7","brand_259","B",0.691580727408887
"877","country_7","brand_259","C",0.0000192555499509425
"878","country_7","brand_259","D",99.3084000170412
"879","country_7","brand_260","B",0.0887414008651115
"880","country_7","brand_260","C",0.0000200742879135673
"881","country_7","brand_260","D",99.911238524847
"882","country_7","brand_263","B",0.866025823423242
"883","country_7","brand_263","D",99.1339741765768
"884","country_7","brand_264","B",0.0329014568218104
"885","country_7","brand_264","D",99.9670985431782
"886","country_7","brand_265","B",0.367268218280778
"887","country_7","brand_265","D",99.6327317817192
"888","country_7","brand_270","B",0.468152923842575
"889","country_7","brand_270","C",0.000416595509890819
"890","country_7","brand_270","D",99.5314304806475
"891","country_7","brand_274","B",99.6959690760204
"892","country_7","brand_274","D",0.30403092397963
"893","country_7","brand_278","B",0.13892930831385
"894","country_7","brand_278","D",99.8610706916862
"895","country_7","brand_279","B",0.266034591686776
"896","country_7","brand_279","D",99.7339654083132
"897","country_7","brand_280","B",18.1342096129555
"898","country_7","brand_280","C",6.58646645009318
"899","country_7","brand_280","D",75.2793239369513
"900","country_7","brand_284","B",100
"901","country_7","brand_291","B",2.04993079556603
"902","country_7","brand_291","D",97.950069204434
"903","country_7","brand_298","B",0.0591789379922681
"904","country_7","brand_298","D",99.9408210620077
"905","country_7","brand_299","B",0.787483408297261
"906","country_7","brand_299","D",99.2125165917027
"907","country_7","brand_303","B",11.1655568906558
"908","country_7","brand_303","C",0.0000311640260691753
"909","country_7","brand_303","D",88.8344119453181
"910","country_7","brand_315","B",9.35419648201777
"911","country_7","brand_315","C",28.0409049306025
"912","country_7","brand_315","D",62.6048985873797
"913","country_7","brand_317","B",4.85324487921187
"914","country_7","brand_317","D",95.1467551207881
"915","country_7","brand_319","B",3.41936490737942
"916","country_7","brand_319","C",0.00000644067190828329
"917","country_7","brand_319","D",96.5806286519487
"918","country_7","brand_321","B",2.1787269524776
"919","country_7","brand_321","D",97.8212730475224
"920","country_7","brand_324","B",0.0232033780461275
"921","country_7","brand_324","D",99.9767966219539
"922","country_7","brand_326","B",0.584381541474551
"923","country_7","brand_326","D",99.4156184585254
"924","country_7","brand_327","B",0.0990895296676353
"925","country_7","brand_327","D",99.9009104703324
"926","country_7","brand_329","B",43.9974336785995
"927","country_7","brand_329","C",48.2839222581145
"928","country_7","brand_329","D",7.71864406328604
"929","country_7","brand_333","B",0.767493625501055
"930","country_7","brand_333","D",99.2325063744989
"931","country_7","brand_336","B",13.9244874785553
"932","country_7","brand_336","C",4.33419190609518
"933","country_7","brand_336","D",81.7413206153495
"934","country_7","brand_338","B",0.0228555681357073
"935","country_7","brand_338","D",99.9771444318643
"936","country_7","brand_339","B",0.311927374557781
"937","country_7","brand_339","D",99.6880726254422
"938","country_7","brand_341","B",0.0243482184962549
"939","country_7","brand_341","D",99.9756517815037
"940","country_7","brand_342","B",0.0840969567061471
"941","country_7","brand_342","D",99.9159030432939
"942","country_7","brand_348","B",99.999099397456
"943","country_7","brand_348","D",0.000900602544038441
"944","country_7","brand_350","B",56.2738006757725
"945","country_7","brand_350","C",23.8569083664815
"946","country_7","brand_350","D",19.8692909577461
"947","country_7","brand_351","B",60.882996745828
"948","country_7","brand_351","C",32.5853270007671
"949","country_7","brand_351","D",6.53167625340498
"950","country_7","brand_352","B",4.73145760124056
"951","country_7","brand_352","C",0.453370235207281
"952","country_7","brand_352","D",94.8151721635522
"953","country_7","brand_356","B",97.1781169748313
"954","country_7","brand_356","C",2.32826718227623
"955","country_7","brand_356","D",0.493615842892443
"956","country_7","brand_357","B",21.655969025761
"957","country_7","brand_357","C",39.3136299412139
"958","country_7","brand_357","D",39.0304010330251
"959","country_7","brand_358","B",1.10647719982733
"960","country_7","brand_358","C",0.000104393962382642
"961","country_7","brand_358","D",98.8934184062103
"962","country_7","brand_359","B",0.167341063475338
"963","country_7","brand_359","C",0.89482098409885
"964","country_7","brand_359","D",98.9378379524258
"965","country_7","brand_362","B",15.1398357524928
"966","country_7","brand_362","C",5.59350556332511
"967","country_7","brand_362","D",79.2666586841821
"968","country_7","brand_367","B",6.31218060824778
"969","country_7","brand_367","C",0.252351922617451
"970","country_7","brand_367","D",93.4354674691348
"971","country_7","brand_368","B",28.7611647013182
"972","country_7","brand_368","C",40.5126850673377
"973","country_7","brand_368","D",30.7261502313441
"974","country_7","brand_371","B",4.44519802781339
"975","country_7","brand_371","C",4.17543527818715
"976","country_7","brand_371","D",91.3793666939995
"977","country_7","brand_382","B",99.9955997758987
"978","country_7","brand_382","D",0.00440022410131814
"979","country_7","brand_386","B",2.76554268416524
"980","country_7","brand_386","C",27.3504937704279
"981","country_7","brand_386","D",69.8839635454069
"982","country_7","brand_391","B",0.000429196624988495
"983","country_7","brand_391","D",99.999570803375
"984","country_7","brand_392","B",100
"985","country_7","brand_393","B",0.00215147388616931
"986","country_7","brand_393","D",99.9978485261138
"987","country_7","brand_397","B",99.9591263074853
"988","country_7","brand_397","D",0.0408736925146714
"989","country_7","brand_398","B",0.00514402251579114
"990","country_7","brand_398","D",99.9948559774842
"991","country_7","brand_404","B",9.01002950209343
"992","country_7","brand_404","D",90.9899704979066
"993","country_7","brand_411","B",99.2573226371614
"994","country_7","brand_411","C",0.712558110130123
"995","country_7","brand_411","D",0.0301192527085035
"996","country_7","brand_419","B",0.0579439851082535
"997","country_7","brand_419","D",99.9420560148917
"998","country_7","brand_420","B",2.75919111025883
"999","country_7","brand_420","C",0.0133803713630121
"1000","country_7","brand_420","D",97.2274285183782
"1001","country_7","brand_421","B",100
"1002","country_7","brand_429","B",59.4794763247332
"1003","country_7","brand_429","C",14.8755121336275
"1004","country_7","brand_429","D",25.6450115416393
"1005","country_7","brand_432","B",0.104255706464288
"1006","country_7","brand_432","D",99.8957442935357
"1007","country_7","brand_433","B",0.00562508204018679
"1008","country_7","brand_433","D",99.9943749179598
"1009","country_7","brand_436","B",0.611586647079727
"1010","country_7","brand_436","D",99.3884133529203
"1011","country_7","brand_438","B",98.3175496901539
"1012","country_7","brand_438","C",1.6346680673992
"1013","country_7","brand_438","D",0.0477822424468782
"1014","country_7","brand_439","B",0.681271527903158
"1015","country_7","brand_439","C",0.0179047658610318
"1016","country_7","brand_439","D",99.3008237062358
"1017","country_7","brand_440","B",0.00416365625333242
"1018","country_7","brand_440","D",99.9958363437467
"1019","country_7","brand_443","B",99.9993655387285
"1020","country_7","brand_443","D",0.000634461271532294
"1021","country_7","brand_444","B",99.9884789204608
"1022","country_7","brand_444","C",0.0111683934309156
"1023","country_7","brand_444","D",0.000352686108344702
"1024","country_7","brand_450","B",1.09804553517395
"1025","country_7","brand_450","C",0.00823221407953422
"1026","country_7","brand_450","D",98.8937222507465
"1027","country_7","brand_451","B",1.87617913892797
"1028","country_7","brand_451","C",0.0000833330460868487
"1029","country_7","brand_451","D",98.1237375280259
"1030","country_7","brand_453","B",99.6948603966078
"1031","country_7","brand_453","C",0.0754557171431688
"1032","country_7","brand_453","D",0.229683886248986
"1033","country_7","brand_458","B",0.0818991475511979
"1034","country_7","brand_458","D",99.9181008524488
"1035","country_7","brand_462","B",97.5776073767981
"1036","country_7","brand_462","C",0.0365400839347222
"1037","country_7","brand_462","D",2.38585253926716
"1038","country_7","brand_463","B",43.2573910314631
"1039","country_7","brand_463","C",39.8489127566149
"1040","country_7","brand_463","D",16.893696211922
"1041","country_7","brand_466","B",23.6499469907741
"1042","country_7","brand_466","C",38.119003243699
"1043","country_7","brand_466","D",38.231049765527
"1044","country_7","brand_467","B",56.2790056874376
"1045","country_7","brand_467","C",36.1346806547695
"1046","country_7","brand_467","D",7.58631365779288
"1047","country_7","brand_469","B",0.304617913435551
"1048","country_7","brand_469","D",99.6953820865645
"1049","country_7","brand_470","B",1.48209142499387
"1050","country_7","brand_470","D",98.5179085750061
"1051","country_7","brand_473","B",0.0241133568931712
"1052","country_7","brand_473","D",99.9758866431068
"1053","country_7","brand_475","B",51.6033500547079
"1054","country_7","brand_475","C",1.27864705999641
"1055","country_7","brand_475","D",47.1180028852957
"1056","country_7","brand_478","B",0.0544868232194112
"1057","country_7","brand_478","C",0.651623616419553
"1058","country_7","brand_478","D",99.293889560361
"1059","country_7","brand_481","B",35.9224709191762
"1060","country_7","brand_481","C",45.5327814664006
"1061","country_7","brand_481","D",18.5447476144233
"1062","country_7","brand_484","B",98.9113335439664
"1063","country_7","brand_484","C",1.07366964984491
"1064","country_7","brand_484","D",0.0149968061886481
"1065","country_8","brand_1","B",36.1705132313683
"1066","country_8","brand_1","D",63.8294867686317
"1067","country_8","brand_30","B",22.1197343083699
"1068","country_8","brand_30","D",77.8802656916301
"1069","country_8","brand_31","B",21.5177516190547
"1070","country_8","brand_31","D",78.4822483809453
"1071","country_8","brand_39","B",31.3579605065692
"1072","country_8","brand_39","D",68.6420394934308
"1073","country_8","brand_46","B",24.9229445727671
"1074","country_8","brand_46","D",75.0770554272329
"1075","country_8","brand_47","B",49.3146300205723
"1076","country_8","brand_47","D",50.6853699794277
"1077","country_8","brand_49","B",51.0239432033862
"1078","country_8","brand_49","D",48.9760567966138
"1079","country_8","brand_51","B",43.9626790395199
"1080","country_8","brand_51","D",56.0373209604801
"1081","country_8","brand_65","B",53.9361966859359
"1082","country_8","brand_65","D",46.0638033140641
"1083","country_8","brand_66","B",22.86314530469
"1084","country_8","brand_66","D",77.13685469531
"1085","country_8","brand_70","B",20.5696215665578
"1086","country_8","brand_70","D",79.4303784334422
"1087","country_8","brand_77","B",22.8275249458655
"1088","country_8","brand_77","D",77.1724750541345
"1089","country_8","brand_80","B",94.5398443913725
"1090","country_8","brand_80","D",5.46015560862751
"1091","country_8","brand_87","B",49.097668531694
"1092","country_8","brand_87","D",50.902331468306
"1093","country_8","brand_92","B",44.1354173269459
"1094","country_8","brand_92","D",55.8645826730541
"1095","country_8","brand_102","B",12.9261917925554
"1096","country_8","brand_102","D",87.0738082074446
"1097","country_8","brand_108","B",42.73139814141
"1098","country_8","brand_108","D",57.26860185859
"1099","country_8","brand_113","B",50.8197169260452
"1100","country_8","brand_113","D",49.1802830739548
"1101","country_8","brand_117","B",22.6017209851996
"1102","country_8","brand_117","D",77.3982790148004
"1103","country_8","brand_118","B",22.9427038472706
"1104","country_8","brand_118","D",77.0572961527294
"1105","country_8","brand_126","B",7.75030313528495
"1106","country_8","brand_126","D",92.2496968647151
"1107","country_8","brand_133","B",18.3782167570937
"1108","country_8","brand_133","D",81.6217832429062
"1109","country_8","brand_137","B",66.4698117031234
"1110","country_8","brand_137","D",33.5301882968766
"1111","country_8","brand_138","B",69.4393178534129
"1112","country_8","brand_138","D",30.5606821465871
"1113","country_8","brand_146","B",15.9862937356287
"1114","country_8","brand_146","D",84.0137062643713
"1115","country_8","brand_157","B",93.8267576295638
"1116","country_8","brand_157","D",6.17324237043616
"1117","country_8","brand_163","B",13.7842117323207
"1118","country_8","brand_163","D",86.2157882676793
"1119","country_8","brand_167","B",52.7441930589059
"1120","country_8","brand_167","D",47.2558069410941
"1121","country_8","brand_168","B",33.3693964230343
"1122","country_8","brand_168","D",66.6306035769657
"1123","country_8","brand_169","B",18.3319409979119
"1124","country_8","brand_169","D",81.6680590020881
"1125","country_8","brand_170","B",13.6367410848282
"1126","country_8","brand_170","D",86.3632589151718
"1127","country_8","brand_184","B",26.1993426121994
"1128","country_8","brand_184","D",73.8006573878006
"1129","country_8","brand_189","B",26.2139694811291
"1130","country_8","brand_189","D",73.7860305188709
"1131","country_8","brand_193","B",95.8347615986825
"1132","country_8","brand_193","D",4.1652384013175
"1133","country_8","brand_197","B",21.845492879775
"1134","country_8","brand_197","D",78.154507120225
"1135","country_8","brand_219","B",14.0465169579285
"1136","country_8","brand_219","D",85.9534830420715
"1137","country_8","brand_222","B",89.0580660999068
"1138","country_8","brand_222","D",10.9419339000932
"1139","country_8","brand_228","B",36.372040622794
"1140","country_8","brand_228","D",63.627959377206
"1141","country_8","brand_232","B",17.8828334497802
"1142","country_8","brand_232","D",82.1171665502197
"1143","country_8","brand_236","B",21.7824724046557
"1144","country_8","brand_236","D",78.2175275953443
"1145","country_8","brand_237","B",44.0027308702139
"1146","country_8","brand_237","D",55.9972691297861
"1147","country_8","brand_243","B",50.6408600327785
"1148","country_8","brand_243","D",49.3591399672215
"1149","country_8","brand_244","B",12.3832536569441
"1150","country_8","brand_244","D",87.6167463430559
"1151","country_8","brand_251","B",57.6506748630229
"1152","country_8","brand_251","D",42.3493251369771
"1153","country_8","brand_252","B",18.2939498289439
"1154","country_8","brand_252","D",81.7060501710561
"1155","country_8","brand_253","B",80.0596841496313
"1156","country_8","brand_253","D",19.9403158503687
"1157","country_8","brand_255","B",28.0503229758896
"1158","country_8","brand_255","D",71.9496770241104
"1159","country_8","brand_257","B",85.9958661777378
"1160","country_8","brand_257","D",14.0041338222622
"1161","country_8","brand_259","B",23.895736102318
"1162","country_8","brand_259","D",76.104263897682
"1163","country_8","brand_262","B",13.6161002532157
"1164","country_8","brand_262","D",86.3838997467843
"1165","country_8","brand_267","B",25.6284036687614
"1166","country_8","brand_267","D",74.3715963312386
"1167","country_8","brand_290","B",16.7081920110102
"1168","country_8","brand_290","D",83.2918079889898
"1169","country_8","brand_302","B",8.93372430368129
"1170","country_8","brand_302","D",91.0662756963187
"1171","country_8","brand_303","B",84.7737627673462
"1172","country_8","brand_303","D",15.2262372326538
"1173","country_8","brand_304","B",84.7959121228811
"1174","country_8","brand_304","D",15.2040878771189
"1175","country_8","brand_306","B",36.0756861783746
"1176","country_8","brand_306","D",63.9243138216254
"1177","country_8","brand_310","B",31.4803321600442
"1178","country_8","brand_310","D",68.5196678399558
"1179","country_8","brand_312","B",43.3886618854074
"1180","country_8","brand_312","D",56.6113381145926
"1181","country_8","brand_314","B",11.329007694987
"1182","country_8","brand_314","D",88.670992305013
"1183","country_8","brand_315","B",30.5393448646323
"1184","country_8","brand_315","D",69.4606551353677
"1185","country_8","brand_330","B",31.0848374909931
"1186","country_8","brand_330","D",68.9151625090069
"1187","country_8","brand_334","B",21.5940440621405
"1188","country_8","brand_334","D",78.4059559378594
"1189","country_8","brand_340","B",26.5173691764971
"1190","country_8","brand_340","D",73.4826308235029
"1191","country_8","brand_343","B",77.5289089344478
"1192","country_8","brand_343","D",22.4710910655522
"1193","country_8","brand_352","B",41.8117734182299
"1194","country_8","brand_352","D",58.1882265817701
"1195","country_8","brand_354","B",57.2622848544901
"1196","country_8","brand_354","D",42.7377151455099
"1197","country_8","brand_356","B",52.1982081351911
"1198","country_8","brand_356","D",47.8017918648089
"1199","country_8","brand_357","B",48.7689309965019
"1200","country_8","brand_357","D",51.2310690034981
"1201","country_8","brand_363","B",78.4658944658945
"1202","country_8","brand_363","D",21.5341055341055
"1203","country_8","brand_364","B",27.5776104790127
"1204","country_8","brand_364","D",72.4223895209873
"1205","country_8","brand_365","B",26.4799078070672
"1206","country_8","brand_365","D",73.5200921929328
"1207","country_8","brand_368","B",46.0631055209682
"1208","country_8","brand_368","D",53.9368944790318
"1209","country_8","brand_369","B",88.0600976240206
"1210","country_8","brand_369","D",11.9399023759794
"1211","country_8","brand_370","B",24.7171406047702
"1212","country_8","brand_370","D",75.2828593952298
"1213","country_8","brand_371","B",38.5546067636382
"1214","country_8","brand_371","D",61.4453932363618
"1215","country_8","brand_373","B",17.4013797679053
"1216","country_8","brand_373","D",82.5986202320947
"1217","country_8","brand_378","B",26.9053156647027
"1218","country_8","brand_378","D",73.0946843352973
"1219","country_8","brand_379","B",18.7071081157228
"1220","country_8","brand_379","D",81.2928918842772
"1221","country_8","brand_387","B",22.326335114577
"1222","country_8","brand_387","D",77.6736648854231
"1223","country_8","brand_392","B",92.4693906070281
"1224","country_8","brand_392","D",7.53060939297193
"1225","country_8","brand_395","B",23.8383035753321
"1226","country_8","brand_395","D",76.1616964246679
"1227","country_8","brand_396","B",14.4638816546271
"1228","country_8","brand_396","D",85.5361183453729
"1229","country_8","brand_397","B",82.275592354516
"1230","country_8","brand_397","D",17.7244076454841
"1231","country_8","brand_405","B",23.6723435164968
"1232","country_8","brand_405","D",76.3276564835032
"1233","country_8","brand_408","B",44.5284516167606
"1234","country_8","brand_408","D",55.4715483832394
"1235","country_8","brand_409","B",96.9244841699419
"1236","country_8","brand_409","D",3.07551583005809
"1237","country_8","brand_411","B",57.0337665514619
"1238","country_8","brand_411","D",42.9662334485381
"1239","country_8","brand_422","B",64.4545560638809
"1240","country_8","brand_422","D",35.5454439361191
"1241","country_8","brand_424","B",97.211790547722
"1242","country_8","brand_424","D",2.78820945227804
"1243","country_8","brand_431","B",17.2619207527975
"1244","country_8","brand_431","D",82.7380792472025
"1245","country_8","brand_438","B",74.3557039480083
"1246","country_8","brand_438","D",25.6442960519917
"1247","country_8","brand_439","B",7.3262849612596
"1248","country_8","brand_439","D",92.6737150387404
"1249","country_8","brand_450","B",17.1367045496034
"1250","country_8","brand_450","D",82.8632954503966
"1251","country_8","brand_451","B",21.4626101029094
"1252","country_8","brand_451","D",78.5373898970906
"1253","country_8","brand_474","B",7.43535653746496
"1254","country_8","brand_474","D",92.564643462535
"1255","country_8","brand_476","B",23.3264677817842
"1256","country_8","brand_476","D",76.6735322182158
"1257","country_8","brand_477","B",84.6477307038022
"1258","country_8","brand_477","D",15.3522692961978
"1259","country_8","brand_478","B",18.5276789141933
"1260","country_8","brand_478","D",81.4723210858067
"1261","country_8","brand_480","B",87.7908976911395
"1262","country_8","brand_480","D",12.2091023088605
"1263","country_8","brand_481","B",49.3918339827111
